Student_ID,Student_Name,Batch,Semester,Year,Mid1,Mid2,Internals,EndTerm,Attendance,Total_Marks,SGPA,Performance_Type
S0161,Ritwik Ghosh,2023,1,2023,11.55,11.24,18.63,100.0,88.3,91.41,9.49,Consistent_Topper
S0161,Ritwik Ghosh,2023,2,2023,11.15,10.75,17.01,100.0,92.4,88.91,9.14,Consistent_Topper
S0161,Ritwik Ghosh,2023,3,2024,11.52,10.81,16.01,100.0,90.2,88.33,8.96,Consistent_Topper
S0161,Ritwik Ghosh,2023,4,2024,11.61,8.61,14.76,97.0,87.7,83.48,8.14,Consistent_Topper
S0161,Ritwik Ghosh,2023,5,2025,9.22,8.19,12.44,100.0,84.1,79.86,7.82,Consistent_Topper
S0161,Ritwik Ghosh,2023,6,2025,9.79,10.91,17.25,88.76,85.5,82.33,7.66,Consistent_Topper
S0161,Ritwik Ghosh,2023,7,2026,9.5,12.41,16.15,100.0,84.8,88.06,8.77,Consistent_Topper
S0161,Ritwik Ghosh,2023,8,2026,10.53,9.91,16.01,100.0,94.4,86.46,9.3,Consistent_Topper
S0162,Sumit Biswas,2023,1,2023,6.07,8.58,12.79,55.6,76.3,55.24,5.39,Low_Performer
S0162,Sumit Biswas,2023,2,2023,6.84,6.96,8.78,55.7,77.5,50.44,5.21,Low_Performer
S0162,Sumit Biswas,2023,3,2024,7.36,7.05,11.67,64.24,77.4,58.21,5.35,Low_Performer
S0162,Sumit Biswas,2023,4,2024,7.6,6.44,10.99,54.85,75.9,52.45,5.34,Low_Performer
S0162,Sumit Biswas,2023,5,2025,4.66,4.59,8.97,68.69,78.1,52.57,4.56,Low_Performer
S0162,Sumit Biswas,2023,6,2025,7.66,5.52,8.42,67.33,87.4,55.26,5.3,Low_Performer
S0162,Sumit Biswas,2023,7,2026,7.74,8.76,10.6,74.77,80.7,64.48,5.9,Low_Performer
S0162,Sumit Biswas,2023,8,2026,5.82,6.9,12.0,55.27,77.5,52.36,4.72,Low_Performer
S0163,Tanya Dutta,2023,1,2023,9.7,8.72,11.89,85.07,74.7,72.84,7.37,Average
S0163,Tanya Dutta,2023,2,2023,9.12,9.9,15.3,79.13,70.7,73.89,7.53,Average
S0163,Tanya Dutta,2023,3,2024,10.4,10.79,15.57,94.65,69.6,84.08,8.38,Average
S0163,Tanya Dutta,2023,4,2024,8.45,8.59,11.39,91.74,70.6,74.3,7.93,Average
S0163,Tanya Dutta,2023,5,2025,7.73,7.55,15.37,80.7,69.5,71.01,7.13,Average
S0163,Tanya Dutta,2023,6,2025,9.3,8.09,13.6,92.22,76.2,77.1,7.89,Average
S0163,Tanya Dutta,2023,7,2026,7.63,9.96,13.81,94.89,69.7,78.85,7.69,Average
S0163,Tanya Dutta,2023,8,2026,10.42,10.6,15.22,82.99,70.6,77.73,7.61,Average
S0164,Rakesh Mukherjee,2023,1,2023,7.91,6.43,12.99,72.23,78.7,63.45,6.39,Average
S0164,Rakesh Mukherjee,2023,2,2023,9.35,8.14,10.86,88.01,87.4,72.36,7.27,Average
S0164,Rakesh Mukherjee,2023,3,2024,7.58,9.84,16.7,93.49,78.0,80.86,7.82,Average
S0164,Rakesh Mukherjee,2023,4,2024,8.06,8.69,11.94,78.84,81.4,68.11,6.51,Average
S0164,Rakesh Mukherjee,2023,5,2025,8.63,8.36,13.31,74.1,86.1,67.33,6.64,Average
S0164,Rakesh Mukherjee,2023,6,2025,7.33,8.31,14.83,87.05,78.3,74.0,7.19,Average
S0164,Rakesh Mukherjee,2023,7,2026,9.73,6.82,12.99,74.04,85.3,66.55,6.97,Average
S0164,Rakesh Mukherjee,2023,8,2026,7.49,9.22,12.7,73.59,79.1,66.2,6.57,Average
S0165,Sweta Banerjee,2023,1,2023,10.21,8.69,12.76,95.5,85.7,79.4,7.84,Average
S0165,Sweta Banerjee,2023,2,2023,9.62,8.37,12.37,89.99,82.9,75.35,7.63,Average
S0165,Sweta Banerjee,2023,3,2024,8.44,9.8,13.82,95.48,82.0,79.8,7.95,Average
S0165,Sweta Banerjee,2023,4,2024,8.51,7.03,15.16,84.68,86.1,73.04,7.21,Average
S0165,Sweta Banerjee,2023,5,2025,9.51,8.64,13.64,90.07,84.7,76.82,8.01,Average
S0165,Sweta Banerjee,2023,6,2025,9.02,7.98,15.34,88.18,86.4,76.42,7.79,Average
S0165,Sweta Banerjee,2023,7,2026,8.62,8.35,16.7,88.66,76.8,77.99,8.05,Average
S0165,Sweta Banerjee,2023,8,2026,9.26,9.38,15.72,82.88,88.3,75.8,7.68,Average
S0166,Riya Mitra,2023,1,2023,10.35,10.46,17.33,100.0,71.8,88.15,9.23,Consistent_Topper
S0166,Riya Mitra,2023,2,2023,11.78,11.72,15.29,100.0,80.7,88.79,9.17,Consistent_Topper
S0166,Riya Mitra,2023,3,2024,9.97,10.3,18.89,100.0,68.7,89.16,9.25,Consistent_Topper
S0166,Riya Mitra,2023,4,2024,10.58,8.87,16.4,100.0,75.8,85.85,8.72,Consistent_Topper
S0166,Riya Mitra,2023,5,2025,11.18,11.89,15.95,100.0,82.4,89.02,9.11,Consistent_Topper
S0166,Riya Mitra,2023,6,2025,9.79,11.64,14.67,100.0,72.7,86.1,8.83,Consistent_Topper
S0166,Riya Mitra,2023,7,2026,11.83,11.42,18.08,100.0,84.6,91.33,9.68,Consistent_Topper
S0166,Riya Mitra,2023,8,2026,11.49,11.63,14.95,98.87,76.0,87.5,8.11,Consistent_Topper
S0167,Kunal Mukherjee,2023,1,2023,9.56,9.8,14.06,86.73,82.1,76.78,7.84,Average
S0167,Kunal Mukherjee,2023,2,2023,10.2,9.46,12.12,87.22,84.2,75.4,7.3,Average
S0167,Kunal Mukherjee,2023,3,2024,7.43,6.46,8.15,98.52,80.6,71.3,7.09,Average
S0167,Kunal Mukherjee,2023,4,2024,7.36,7.47,12.67,89.51,91.7,72.26,7.17,Average
S0167,Kunal Mukherjee,2023,5,2025,6.88,6.73,13.31,83.27,83.4,68.56,6.75,Average
S0167,Kunal Mukherjee,2023,6,2025,8.39,9.65,15.08,83.2,74.9,74.71,7.18,Average
S0167,Kunal Mukherjee,2023,7,2026,7.92,9.81,13.15,92.46,82.7,77.11,7.82,Average
S0167,Kunal Mukherjee,2023,8,2026,10.25,11.06,14.29,88.17,86.1,79.68,8.02,Average
S0168,Kriti Kundu,2023,1,2023,8.9,9.83,10.16,82.22,68.7,70.0,7.31,Average
S0168,Kriti Kundu,2023,2,2023,8.66,9.33,10.28,86.28,63.9,71.41,7.16,Average
S0168,Kriti Kundu,2023,3,2024,8.05,7.94,15.15,87.3,74.3,74.79,7.49,Average
S0168,Kriti Kundu,2023,4,2024,7.41,7.31,10.36,77.62,71.9,63.89,6.44,Average
S0168,Kriti Kundu,2023,5,2025,7.84,7.98,11.75,93.07,75.0,74.1,7.73,Average
S0168,Kriti Kundu,2023,6,2025,9.89,9.7,12.89,88.05,72.5,76.5,7.97,Average
S0168,Kriti Kundu,2023,7,2026,7.92,8.09,12.88,92.41,70.7,75.09,6.78,Average
S0168,Kriti Kundu,2023,8,2026,8.22,8.47,13.04,89.32,73.1,74.38,7.88,Average
S0169,Rakesh Mitra,2023,1,2023,7.61,7.37,13.09,49.32,67.7,52.72,5.25,Late_Bloomer
S0169,Rakesh Mitra,2023,2,2023,7.15,5.36,10.28,62.79,71.2,54.2,5.48,Late_Bloomer
S0169,Rakesh Mitra,2023,3,2024,6.5,8.33,7.1,83.02,72.8,63.45,6.55,Late_Bloomer
S0169,Rakesh Mitra,2023,4,2024,6.78,8.28,12.19,89.47,64.8,71.98,7.67,Late_Bloomer
S0169,Rakesh Mitra,2023,5,2025,7.98,8.63,12.99,89.09,74.0,74.15,7.25,Late_Bloomer
S0169,Rakesh Mitra,2023,6,2025,8.98,9.22,16.95,81.04,65.4,75.67,7.57,Late_Bloomer
S0169,Rakesh Mitra,2023,7,2026,8.4,8.97,15.09,87.98,76.6,76.45,7.41,Late_Bloomer
S0169,Rakesh Mitra,2023,8,2026,10.06,9.83,11.97,100.0,72.2,81.86,8.07,Late_Bloomer
S0170,Subhajit Mitra,2024,1,2024,7.29,5.46,10.32,73.96,90.7,60.06,5.85,Late_Bloomer
S0170,Subhajit Mitra,2024,2,2024,8.5,9.08,10.97,88.39,91.0,72.74,7.57,Late_Bloomer
S0170,Subhajit Mitra,2024,3,2025,8.36,7.28,13.03,67.89,89.2,62.61,6.6,Late_Bloomer
S0170,Subhajit Mitra,2024,4,2025,9.39,6.69,13.7,95.78,86.5,77.68,7.36,Late_Bloomer
S0170,Subhajit Mitra,2024,5,2026,8.73,11.33,13.05,90.29,95.6,78.26,7.12,Late_Bloomer
S0170,Subhajit Mitra,2024,6,2026,12.25,11.1,13.46,100.0,93.2,86.81,8.69,Late_Bloomer
S0170,Subhajit Mitra,2024,7,2027,8.62,11.46,17.24,85.69,91.5,80.16,8.02,Late_Bloomer
S0170,Subhajit Mitra,2024,8,2027,8.6,10.59,16.0,98.4,90.2,84.39,8.6,Late_Bloomer
S0171,Anik Mondal,2024,1,2024,10.93,11.83,18.35,100.0,93.4,91.11,9.18,Consistent_Topper
S0171,Anik Mondal,2024,2,2024,10.12,11.28,17.07,100.0,90.8,88.47,9.14,Consistent_Topper
S0171,Anik Mondal,2024,3,2025,11.41,11.61,17.1,100.0,90.9,90.12,9.35,Consistent_Topper
S0171,Anik Mondal,2024,4,2025,12.56,11.5,15.27,98.65,99.0,88.66,9.29,Consistent_Topper
S0171,Anik Mondal,2024,5,2026,10.87,11.07,19.36,88.88,92.1,85.74,8.35,Consistent_Topper
S0171,Anik Mondal,2024,6,2026,10.57,10.69,14.44,100.0,100.0,85.69,8.66,Consistent_Topper
S0171,Anik Mondal,2024,7,2027,10.8,10.94,16.75,100.0,98.1,88.49,9.18,Consistent_Topper
S0171,Anik Mondal,2024,8,2027,10.9,11.86,18.05,97.27,95.4,89.44,9.48,Consistent_Topper
S0172,Soham Das,2024,1,2024,9.96,7.23,9.1,62.9,78.3,57.73,5.9,Low_Performer
S0172,Soham Das,2024,2,2024,7.55,6.82,10.35,70.7,82.0,60.07,6.47,Low_Performer
S0172,Soham Das,2024,3,2025,6.34,7.09,9.7,53.74,85.3,50.0,5.22,Low_Performer
S0172,Soham Das,2024,4,2025,4.79,6.74,7.59,53.72,82.4,45.98,4.47,Low_Performer
S0172,Soham Das,2024,5,2026,6.48,7.42,12.15,52.22,82.6,52.16,5.67,Low_Performer
S0172,Soham Das,2024,6,2026,7.24,7.48,10.91,59.63,87.8,55.44,5.51,Low_Performer
S0172,Soham Das,2024,7,2027,6.88,6.85,10.54,79.96,87.3,64.25,6.5,Low_Performer
S0172,Soham Das,2024,8,2027,5.63,6.97,9.34,65.0,86.2,54.43,5.23,Low_Performer
S0173,Aritra Basu,2024,1,2024,10.44,9.54,14.49,100.0,77.7,84.47,8.32,Consistent_Topper
S0173,Aritra Basu,2024,2,2024,9.94,11.04,20.0,100.0,75.9,90.98,9.22,Consistent_Topper
S0173,Aritra Basu,2024,3,2025,12.89,10.66,15.65,100.0,79.7,89.19,8.51,Consistent_Topper
S0173,Aritra Basu,2024,4,2025,11.11,9.52,15.64,94.65,81.6,83.6,7.88,Consistent_Topper
S0173,Aritra Basu,2024,5,2026,11.92,10.85,20.0,97.51,81.7,91.52,8.88,Consistent_Topper
S0173,Aritra Basu,2024,6,2026,9.47,11.07,16.3,100.0,85.8,86.84,8.59,Consistent_Topper
S0173,Aritra Basu,2024,7,2027,11.83,9.53,15.39,100.0,85.5,86.75,8.69,Consistent_Topper
S0173,Aritra Basu,2024,8,2027,10.8,10.25,17.18,100.0,83.7,88.23,8.73,Consistent_Topper
S0174,Rahul Chatterjee,2024,1,2024,11.14,7.68,15.15,100.0,79.5,83.97,8.05,Consistent_Topper
S0174,Rahul Chatterjee,2024,2,2024,10.52,9.97,15.24,100.0,82.1,85.73,8.6,Consistent_Topper
S0174,Rahul Chatterjee,2024,3,2025,9.23,10.45,16.04,100.0,75.6,85.72,8.14,Consistent_Topper
S0174,Rahul Chatterjee,2024,4,2025,11.09,12.63,15.22,96.27,80.3,87.08,8.39,Consistent_Topper
S0174,Rahul Chatterjee,2024,5,2026,9.25,9.65,16.8,94.85,71.1,83.12,7.93,Consistent_Topper
S0174,Rahul Chatterjee,2024,6,2026,11.58,10.92,17.39,100.0,69.4,89.89,8.53,Consistent_Topper
S0174,Rahul Chatterjee,2024,7,2027,9.85,9.79,14.77,100.0,73.9,84.4,8.28,Consistent_Topper
S0174,Rahul Chatterjee,2024,8,2027,10.19,9.12,15.83,100.0,73.3,85.14,8.43,Consistent_Topper
S0175,Arka Sarkar,2024,1,2024,7.3,8.84,12.32,71.17,63.5,64.04,6.74,Average
S0175,Arka Sarkar,2024,2,2024,7.77,9.22,11.23,76.8,62.1,66.62,6.74,Average
S0175,Arka Sarkar,2024,3,2025,7.32,7.41,10.11,100.0,61.6,74.85,7.72,Average
S0175,Arka Sarkar,2024,4,2025,9.9,10.15,13.87,73.06,63.4,70.45,7.14,Average
S0175,Arka Sarkar,2024,5,2026,7.48,6.54,13.02,73.53,66.1,63.81,6.54,Average
S0175,Arka Sarkar,2024,6,2026,6.33,6.91,13.25,72.48,66.5,62.73,6.34,Average
S0175,Arka Sarkar,2024,7,2027,8.91,9.46,12.76,72.89,59.8,67.57,5.96,Average
S0175,Arka Sarkar,2024,8,2027,7.11,9.16,13.01,78.36,55.8,68.46,7.0,Average
S0176,Rahul Dutta,2024,1,2024,7.19,9.88,8.56,73.89,74.1,62.58,5.88,Average
S0176,Rahul Dutta,2024,2,2024,9.0,8.82,14.12,91.67,80.3,77.77,7.58,Average
S0176,Rahul Dutta,2024,3,2025,8.43,7.0,11.5,90.25,82.3,72.06,7.57,Average
S0176,Rahul Dutta,2024,4,2025,8.11,8.38,12.5,75.52,78.6,66.75,6.4,Average
S0176,Rahul Dutta,2024,5,2026,7.97,10.0,11.65,89.45,78.0,74.35,7.63,Average
S0176,Rahul Dutta,2024,6,2026,7.2,8.34,10.11,78.95,82.2,65.12,6.54,Average
S0176,Rahul Dutta,2024,7,2027,7.66,6.97,11.25,84.22,73.5,67.98,6.52,Average
S0176,Rahul Dutta,2024,8,2027,7.46,8.99,10.98,79.8,74.2,67.33,7.18,Average
S0177,Diya Mukherjee,2024,1,2024,7.87,5.89,11.51,61.07,86.2,55.8,5.45,Low_Performer
S0177,Diya Mukherjee,2024,2,2024,6.0,5.87,9.36,53.81,82.6,48.14,4.67,Low_Performer
S0177,Diya Mukherjee,2024,3,2025,6.76,6.54,11.0,65.91,78.3,57.25,5.7,Low_Performer
S0177,Diya Mukherjee,2024,4,2025,5.4,4.49,6.26,51.82,75.4,42.05,3.86,Low_Performer
S0177,Diya Mukherjee,2024,5,2026,6.23,4.83,10.81,50.86,86.0,47.29,4.32,Low_Performer
S0177,Diya Mukherjee,2024,6,2026,6.43,7.64,7.65,72.26,83.1,57.84,5.88,Low_Performer
S0177,Diya Mukherjee,2024,7,2027,8.47,7.83,13.12,73.82,80.4,66.33,6.87,Low_Performer
S0177,Diya Mukherjee,2024,8,2027,5.21,7.35,10.76,61.13,83.9,53.88,5.17,Low_Performer
S0178,Maya Banerjee,2024,1,2024,9.13,7.67,10.94,76.47,81.8,65.98,7.02,Average
S0178,Maya Banerjee,2024,2,2024,8.44,6.87,9.95,89.8,75.8,70.16,6.68,Average
S0178,Maya Banerjee,2024,3,2025,6.91,9.07,10.66,69.61,68.5,61.44,6.09,Average
S0178,Maya Banerjee,2024,4,2025,10.56,8.7,10.06,71.2,75.5,64.92,6.6,Average
S0178,Maya Banerjee,2024,5,2026,9.22,8.73,13.62,73.94,70.3,68.54,6.97,Average
S0178,Maya Banerjee,2024,6,2026,8.86,8.81,15.77,81.86,74.1,74.37,7.43,Average
S0178,Maya Banerjee,2024,7,2027,9.02,8.61,15.73,77.36,73.8,72.04,7.44,Average
S0178,Maya Banerjee,2024,8,2027,8.92,9.63,14.02,92.26,71.1,78.7,7.89,Average
S0179,Abhishek Kundu,2024,1,2024,10.18,8.6,15.72,87.56,84.3,78.28,8.15,Average
S0179,Abhishek Kundu,2024,2,2024,9.57,8.63,15.79,85.23,87.6,76.61,7.84,Average
S0179,Abhishek Kundu,2024,3,2025,8.37,10.68,16.53,82.1,79.0,76.63,7.97,Average
S0179,Abhishek Kundu,2024,4,2025,9.85,8.37,14.77,85.92,87.9,75.95,8.03,Average
S0179,Abhishek Kundu,2024,5,2026,8.83,7.23,11.55,72.78,81.8,63.99,6.22,Average
S0179,Abhishek Kundu,2024,6,2026,8.07,8.99,12.91,80.35,87.7,70.14,7.05,Average
S0179,Abhishek Kundu,2024,7,2027,8.19,11.73,13.33,86.39,83.5,76.45,7.71,Average
S0179,Abhishek Kundu,2024,8,2027,7.96,9.31,10.83,91.65,84.9,73.92,7.92,Average
S0180,Kunal Basu,2024,1,2024,11.42,11.27,16.13,92.84,76.2,85.24,8.27,Average
S0180,Kunal Basu,2024,2,2024,9.3,8.26,12.63,78.3,87.1,69.34,6.93,Average
S0180,Kunal Basu,2024,3,2025,7.33,6.76,12.62,77.21,78.6,65.32,6.73,Average
S0180,Kunal Basu,2024,4,2025,7.7,8.69,11.83,70.12,77.9,63.28,6.2,Average
S0180,Kunal Basu,2024,5,2026,9.35,7.24,11.97,80.9,83.4,69.0,6.83,Average
S0180,Kunal Basu,2024,6,2026,6.35,7.97,13.43,74.36,78.5,64.93,6.75,Average
S0180,Kunal Basu,2024,7,2027,8.54,10.06,10.94,76.25,82.6,67.67,5.9,Average
S0180,Kunal Basu,2024,8,2027,6.93,7.99,10.65,87.98,78.9,69.56,7.11,Average
S0181,Anik Sen,2024,1,2024,7.53,7.28,9.48,73.93,69.9,61.25,5.91,Late_Bloomer
S0181,Anik Sen,2024,2,2024,7.79,7.39,13.15,71.52,71.4,64.08,6.32,Late_Bloomer
S0181,Anik Sen,2024,3,2025,8.33,8.41,12.76,82.04,72.0,70.52,7.1,Late_Bloomer
S0181,Anik Sen,2024,4,2025,8.64,6.69,12.0,88.35,69.6,71.5,6.98,Late_Bloomer
S0181,Anik Sen,2024,5,2026,11.07,11.81,13.82,92.4,74.1,82.9,8.05,Late_Bloomer
S0181,Anik Sen,2024,6,2026,9.06,11.28,12.84,94.62,75.7,80.49,8.25,Late_Bloomer
S0181,Anik Sen,2024,7,2027,9.14,8.21,12.74,82.78,75.1,71.48,6.71,Late_Bloomer
S0181,Anik Sen,2024,8,2027,8.65,11.22,11.08,93.17,82.3,77.54,7.84,Late_Bloomer
S0182,Sumit Kundu,2024,1,2024,8.2,10.45,16.01,100.0,72.2,84.66,8.06,Consistent_Topper
S0182,Sumit Kundu,2024,2,2024,10.07,10.58,17.96,100.0,80.8,88.61,9.6,Consistent_Topper
S0182,Sumit Kundu,2024,3,2025,12.0,13.32,18.82,100.0,77.7,94.14,9.46,Consistent_Topper
S0182,Sumit Kundu,2024,4,2025,8.09,9.91,12.9,100.0,76.2,80.91,8.09,Consistent_Topper
S0182,Sumit Kundu,2024,5,2026,10.56,11.09,14.18,100.0,75.3,85.82,8.53,Consistent_Topper
S0182,Sumit Kundu,2024,6,2026,10.2,9.76,15.13,100.0,79.1,85.09,8.09,Consistent_Topper
S0182,Sumit Kundu,2024,7,2027,10.51,10.38,17.49,99.97,74.2,88.38,8.65,Consistent_Topper
S0182,Sumit Kundu,2024,8,2027,10.86,10.19,15.57,98.87,72.5,86.05,8.99,Consistent_Topper
S0183,Soham Das,2024,1,2024,5.15,8.34,11.08,65.42,67.4,57.28,5.47,Low_Performer
S0183,Soham Das,2024,2,2024,4.28,6.38,10.33,51.47,62.5,46.73,4.66,Low_Performer
S0183,Soham Das,2024,3,2025,5.5,5.86,9.6,60.63,63.6,51.28,5.13,Low_Performer
S0183,Soham Das,2024,4,2025,5.66,6.38,13.32,50.14,65.7,50.43,5.1,Low_Performer
S0183,Soham Das,2024,5,2026,4.7,4.98,5.62,55.6,64.6,43.11,4.71,Low_Performer
S0183,Soham Das,2024,6,2026,5.95,6.46,9.13,50.5,63.7,46.79,4.02,Low_Performer
S0183,Soham Das,2024,7,2027,4.62,6.43,7.3,67.19,67.6,51.95,5.11,Low_Performer
S0183,Soham Das,2024,8,2027,8.41,7.03,9.53,74.44,65.5,62.2,5.79,Low_Performer
S0184,Shruti Das,2024,1,2024,7.65,8.34,13.98,78.98,76.9,69.47,6.98,Average
S0184,Shruti Das,2024,2,2024,8.69,9.42,13.7,78.51,72.6,71.07,7.05,Average
S0184,Shruti Das,2024,3,2025,9.0,8.16,15.28,77.41,76.2,71.14,7.72,Average
S0184,Shruti Das,2024,4,2025,8.66,8.42,10.46,88.55,75.6,71.82,7.53,Average
S0184,Shruti Das,2024,5,2026,8.34,10.37,11.87,76.62,80.7,68.9,6.75,Average
S0184,Shruti Das,2024,6,2026,8.29,8.86,14.84,82.52,76.5,73.25,7.08,Average
S0184,Shruti Das,2024,7,2027,9.23,9.9,13.48,90.22,76.5,77.73,7.23,Average
S0184,Shruti Das,2024,8,2027,6.43,8.15,13.12,86.28,71.1,70.85,7.11,Average
S0185,Subhajit Pal,2024,1,2024,6.79,6.78,9.53,62.49,74.2,54.36,6.16,Low_Performer
S0185,Subhajit Pal,2024,2,2024,6.89,5.52,8.46,61.69,76.8,51.72,5.01,Low_Performer
S0185,Subhajit Pal,2024,3,2025,6.18,7.54,10.1,52.07,73.4,49.86,5.14,Low_Performer
S0185,Subhajit Pal,2024,4,2025,6.7,6.05,10.93,64.27,84.8,55.81,5.34,Low_Performer
S0185,Subhajit Pal,2024,5,2026,6.31,5.69,13.52,51.45,79.4,51.24,5.17,Low_Performer
S0185,Subhajit Pal,2024,6,2026,5.24,6.37,10.02,57.25,74.9,50.25,5.22,Low_Performer
S0185,Subhajit Pal,2024,7,2027,7.29,7.96,10.39,63.18,77.4,57.23,5.48,Low_Performer
S0185,Subhajit Pal,2024,8,2027,7.23,7.83,7.57,59.9,76.7,52.57,5.29,Low_Performer
S0186,Ananya Chakraborty,2024,1,2024,7.66,6.68,12.89,75.61,77.1,65.03,6.38,Average
S0186,Ananya Chakraborty,2024,2,2024,7.9,7.44,12.79,91.03,74.2,73.65,7.38,Average
S0186,Ananya Chakraborty,2024,3,2025,6.57,8.99,11.09,80.43,71.0,66.87,7.03,Average
S0186,Ananya Chakraborty,2024,4,2025,7.2,7.69,8.31,75.72,76.0,61.06,6.09,Average
S0186,Ananya Chakraborty,2024,5,2026,8.83,9.23,12.03,79.34,71.4,69.77,7.82,Average
S0186,Ananya Chakraborty,2024,6,2026,9.33,9.51,10.13,89.37,71.0,73.66,7.84,Average
S0186,Ananya Chakraborty,2024,7,2027,8.39,9.53,13.91,85.59,75.1,74.62,7.57,Average
S0186,Ananya Chakraborty,2024,8,2027,9.89,9.06,11.44,87.63,71.7,74.21,7.45,Average
S0187,Rohan Chakraborty,2024,1,2024,8.57,8.76,14.37,87.04,79.3,75.21,7.18,Average
S0187,Rohan Chakraborty,2024,2,2024,7.79,8.78,13.14,96.13,95.9,77.77,8.42,Average
S0187,Rohan Chakraborty,2024,3,2025,9.23,10.72,14.77,71.27,88.4,70.36,7.09,Average
S0187,Rohan Chakraborty,2024,4,2025,7.41,8.2,12.65,87.91,87.6,72.22,7.44,Average
S0187,Rohan Chakraborty,2024,5,2026,7.76,7.85,13.06,81.28,89.6,69.31,7.35,Average
S0187,Rohan Chakraborty,2024,6,2026,8.69,8.67,11.09,88.17,88.0,72.53,7.3,Average
S0187,Rohan Chakraborty,2024,7,2027,10.32,11.02,15.33,75.65,91.3,74.49,7.1,Average
S0187,Rohan Chakraborty,2024,8,2027,6.93,8.3,14.06,85.54,93.0,72.06,7.29,Average
S0188,Shruti Kundu,2024,1,2024,10.84,9.23,13.7,83.99,81.3,75.77,7.61,Average
S0188,Shruti Kundu,2024,2,2024,8.47,7.82,13.08,84.83,78.9,71.79,7.35,Average
S0188,Shruti Kundu,2024,3,2025,7.24,9.01,10.25,84.22,78.9,68.61,7.17,Average
S0188,Shruti Kundu,2024,4,2025,6.36,6.97,9.91,71.76,79.5,59.11,5.35,Average
S0188,Shruti Kundu,2024,5,2026,6.71,8.14,11.14,81.49,84.8,66.74,6.52,Average
S0188,Shruti Kundu,2024,6,2026,7.63,8.33,13.96,80.45,75.3,70.14,6.51,Average
S0188,Shruti Kundu,2024,7,2027,7.77,7.1,14.46,79.92,79.7,69.28,7.2,Average
S0188,Shruti Kundu,2024,8,2027,9.59,8.71,12.58,73.07,72.0,67.42,6.44,Average
S0189,Pallavi Basu,2024,1,2024,11.26,8.8,14.35,81.48,73.0,75.16,7.39,Average
S0189,Pallavi Basu,2024,2,2024,10.06,6.47,11.97,80.69,68.1,68.84,7.27,Average
S0189,Pallavi Basu,2024,3,2025,6.15,7.34,10.48,84.96,66.8,66.45,6.68,Average
S0189,Pallavi Basu,2024,4,2025,6.54,7.69,13.01,72.28,64.6,63.38,6.38,Average
S0189,Pallavi Basu,2024,5,2026,6.99,7.17,11.27,81.2,65.4,66.03,6.9,Average
S0189,Pallavi Basu,2024,6,2026,8.71,8.04,11.98,74.15,72.2,65.81,6.74,Average
S0189,Pallavi Basu,2024,7,2027,8.3,9.76,12.16,81.73,65.4,71.08,7.39,Average
S0189,Pallavi Basu,2024,8,2027,8.93,8.46,10.85,78.64,65.3,67.56,6.73,Average
S0190,Anindita Chatterjee,2024,1,2024,8.98,8.79,12.15,89.46,88.3,74.66,7.57,Average
S0190,Anindita Chatterjee,2024,2,2024,8.55,10.12,10.42,88.16,79.6,73.17,7.7,Average
S0190,Anindita Chatterjee,2024,3,2025,9.75,10.29,12.32,75.86,77.3,70.29,7.13,Average
S0190,Anindita Chatterjee,2024,4,2025,6.62,8.61,16.23,86.62,81.0,74.77,7.28,Average
S0190,Anindita Chatterjee,2024,5,2026,7.52,9.15,12.45,79.09,84.0,68.67,6.98,Average
S0190,Anindita Chatterjee,2024,6,2026,10.06,11.62,13.05,95.97,81.3,82.72,8.33,Average
S0190,Anindita Chatterjee,2024,7,2027,10.77,8.88,13.09,93.7,79.2,79.6,7.96,Average
S0190,Anindita Chatterjee,2024,8,2027,8.91,10.7,13.93,87.51,80.6,77.31,7.93,Average
S0191,Sumit Sarkar,2024,1,2024,10.73,10.34,15.33,94.42,72.9,83.6,8.52,Average
S0191,Sumit Sarkar,2024,2,2024,8.26,9.95,11.88,84.06,74.5,72.13,6.79,Average
S0191,Sumit Sarkar,2024,3,2025,8.41,8.72,11.71,79.81,74.6,68.74,6.46,Average
S0191,Sumit Sarkar,2024,4,2025,8.19,8.16,12.59,75.54,66.7,66.71,6.82,Average
S0191,Sumit Sarkar,2024,5,2026,7.96,8.38,9.79,77.97,70.0,65.12,6.42,Average
S0191,Sumit Sarkar,2024,6,2026,8.59,7.43,10.69,80.85,67.0,67.13,6.99,Average
S0191,Sumit Sarkar,2024,7,2027,8.65,8.2,13.53,86.78,75.2,73.77,7.22,Average
S0191,Sumit Sarkar,2024,8,2027,11.06,8.56,11.14,92.89,69.7,77.2,7.93,Average
S0192,Rohan Ganguly,2024,1,2024,9.74,9.78,15.39,99.7,68.7,84.75,8.85,Consistent_Topper
S0192,Rohan Ganguly,2024,2,2024,10.88,10.67,16.12,100.0,78.5,87.67,8.83,Consistent_Topper
S0192,Rohan Ganguly,2024,3,2025,10.55,10.23,16.79,100.0,73.0,87.57,8.42,Consistent_Topper
S0192,Rohan Ganguly,2024,4,2025,10.16,7.85,15.63,99.11,68.9,83.21,8.35,Consistent_Topper
S0192,Rohan Ganguly,2024,5,2026,10.15,11.01,14.38,92.52,73.2,81.8,7.92,Consistent_Topper
S0192,Rohan Ganguly,2024,6,2026,10.95,9.7,15.93,99.78,75.1,86.47,8.48,Consistent_Topper
